event_number,track_id,step_number,x,y,z,ux,uy,uz,angle,step_length,track_length,E_kin,E_dep
18,28,1,2.127,-71.065,-52.518,-0.315,0.833,-0.456,55.114,0.000,0.000,0.000,0.043
18,27,1,2.127,-71.065,-52.518,0.256,-0.912,0.322,55.335,0.000,0.000,0.000,0.047
18,26,1,2.127,-71.065,-52.518,0.773,-0.376,0.511,68.398,0.000,0.000,0.000,0.044
18,25,1,2.127,-71.065,-52.518,-0.534,0.751,-0.387,42.709,0.000,0.000,0.000,0.021
18,24,1,2.127,-71.065,-52.518,-0.971,0.162,-0.178,40.861,0.000,0.000,0.000,0.010
18,23,1,2.127,-71.065,-52.518,0.205,-0.959,-0.195,12.843,0.000,0.000,0.110,0.018
18,23,2,2.127,-71.065,-52.518,0.205,-0.959,-0.195,12.843,0.000,0.001,0.000,0.110
18,22,1,2.127,-71.065,-52.518,0.644,0.502,0.577,131.889,0.000,0.000,0.000,0.033
18,21,1,2.127,-71.065,-52.518,-0.324,-0.879,0.349,0.000,0.000,0.000,0.129,0.000
18,21,2,2.127,-71.065,-52.518,-0.324,-0.879,0.349,0.000,0.000,0.000,0.000,0.129
18,20,1,2.127,-71.065,-52.518,0.326,0.642,0.694,0.000,0.000,0.000,0.570,0.000
18,20,2,2.127,-71.065,-52.518,0.326,0.642,0.694,0.000,0.002,0.002,0.000,0.570
18,19,1,2.127,-71.065,-52.518,-0.144,0.143,-0.979,0.000,0.000,0.000,0.401,0.000
18,19,2,2.127,-71.065,-52.518,-0.144,0.143,-0.979,0.000,0.001,0.001,0.000,0.401
18,18,1,2.127,-71.065,-52.518,-0.592,0.047,0.804,0.000,0.000,0.000,0.172,0.000
18,18,2,2.127,-71.065,-52.518,-0.592,0.047,0.804,0.000,0.000,0.000,0.000,0.172
18,17,1,2.127,-71.065,-52.518,-0.188,-0.870,-0.455,0.000,0.000,0.000,2.973,0.002
18,17,2,2.127,-71.067,-52.519,0.535,0.842,-0.069,143.300,0.014,0.014,1.650,1.323
18,17,3,2.127,-71.066,-52.519,0.535,0.842,-0.069,143.300,0.006,0.020,0.000,1.650
18,16,2,2.116,-71.105,-52.487,0.011,-0.974,0.226,27.749,0.114,0.114,18.296,6.710
18,16,3,2.117,-71.136,-52.480,0.892,-0.357,0.278,75.043,0.073,0.188,16.088,2.209
18,16,4,2.140,-71.145,-52.472,0.877,-0.402,-0.263,91.712,0.062,0.249,14.645,1.443
18,16,5,2.160,-71.155,-52.478,-0.377,0.795,0.476,104.412,0.055,0.305,11.300,3.345
18,16,6,2.154,-71.142,-52.471,0.557,0.642,-0.526,158.032,0.041,0.345,10.046,1.254
18,16,7,2.162,-71.134,-52.478,0.777,-0.428,-0.461,96.193,0.036,0.382,6.749,3.297
18,16,8,2.167,-71.137,-52.481,-0.249,0.624,-0.741,151.074,0.025,0.407,5.136,1.613
18,16,9,2.166,-71.134,-52.485,-0.256,0.828,-0.499,152.384,0.021,0.428,4.316,0.820
18,16,10,2.165,-71.131,-52.487,0.566,0.525,0.636,98.040,0.018,0.446,2.690,1.626
18,16,11,2.166,-71.130,-52.486,0.322,0.939,-0.121,149.764,0.013,0.459,0.478,2.212
18,16,12,2.166,-71.130,-52.486,0.322,0.939,-0.121,149.764,0.001,0.460,0.000,0.478
18,4,2,17.935,-86.374,-42.594,0.241,0.970,-0.030,73.568,0.206,0.207,33.563,3.492
18,4,3,17.955,-86.294,-42.597,0.205,-0.800,0.564,91.060,0.177,0.384,27.557,6.006
18,4,4,17.967,-86.342,-42.563,-0.019,-0.981,0.191,97.045,0.131,0.516,24.436,3.122
18,4,5,17.966,-86.391,-42.553,-0.712,-0.131,0.690,153.752,0.110,0.626,22.611,1.824
18,4,6,17.935,-86.397,-42.523,-0.160,0.987,-0.015,95.842,0.098,0.724,19.018,3.593
18,4,7,17.929,-86.364,-42.523,0.676,0.563,-0.476,35.338,0.077,0.801,17.867,1.151
18,4,8,17.950,-86.347,-42.538,-0.464,-0.453,0.761,134.336,0.071,0.872,12.974,4.893
18,4,9,17.941,-86.355,-42.524,-0.333,0.891,0.309,111.797,0.048,0.920,10.592,2.382
18,4,10,17.937,-86.343,-42.519,0.905,-0.233,0.356,42.510,0.038,0.958,9.460,1.131
18,4,11,17.947,-86.345,-42.515,-0.222,-0.642,0.734,118.003,0.034,0.992,6.254,3.207
18,4,12,17.946,-86.350,-42.510,-0.351,0.852,0.388,114.515,0.024,1.016,1.993,4.260
18,4,13,17.945,-86.348,-42.510,-0.351,0.852,0.388,114.515,0.008,1.025,0.000,1.993
19,1,0,0.000,0.000,0.000,-1.000,-0.008,0.005,0.000,0.000,0.000,1000.000,0.000
19,1,1,-0.158,0.003,-0.002,-0.998,0.055,-0.030,4.124,0.158,0.158,998.806,1.194
19,1,2,-1.133,0.057,-0.031,-0.990,-0.123,-0.063,7.685,1.000,1.158,993.809,4.997
19,1,3,-2.101,-0.063,-0.092,-0.952,0.283,-0.114,18.273,1.000,2.158,991.269,2.540
19,1,4,-3.031,0.213,-0.203,-0.926,0.374,-0.045,22.643,1.000,3.158,983.211,8.057
19,1,5,-3.936,0.578,-0.247,-0.775,0.626,0.087,39.623,1.000,4.158,978.305,4.906
19,1,6,-4.692,1.190,-0.162,-0.776,0.593,0.215,39.434,1.000,5.158,975.932,2.373
19,1,7,-5.450,1.768,0.048,-0.854,0.344,0.390,31.411,1.000,6.158,973.257,2.675
19,1,8,-6.284,2.104,0.428,-0.470,-0.638,0.610,61.400,1.000,7.158,971.851,1.406
19,1,9,-6.743,1.481,1.023,-0.593,-0.750,0.292,53.080,1.000,8.158,968.846,3.005
19,1,10,-7.322,0.749,1.309,-0.691,-0.706,-0.152,45.893,1.000,9.158,962.397,6.449
19,1,11,-7.997,0.060,1.160,-0.626,-0.723,-0.293,50.957,1.000,10.158,959.212,3.185
19,1,12,-8.607,-0.645,0.873,-0.352,-0.924,-0.151,68.990,1.000,11.158,950.666,8.547
19,1,13,-8.950,-1.547,0.726,-0.340,-0.896,-0.284,69.763,1.000,12.158,944.194,6.471
19,1,14,-9.282,-2.421,0.450,0.008,-0.944,-0.329,90.120,1.000,13.158,942.846,1.348
19,1,15,-9.274,-3.342,0.129,-0.244,-0.933,-0.263,75.506,1.000,14.158,941.213,1.633
19,1,16,-9.512,-4.252,-0.127,-0.543,-0.837,-0.069,56.708,1.000,15.158,938.680,2.533
19,1,17,-10.041,-5.068,-0.195,-0.412,-0.876,-0.253,65.327,1.000,16.158,931.937,6.744
19,1,18,-10.442,-5.921,-0.441,-0.436,-0.849,-0.297,63.795,1.000,17.158,921.765,10.172
19,1,19,-10.867,-6.749,-0.730,-0.466,-0.820,-0.333,61.901,1.000,18.158,918.791,2.974
19,1,20,-11.322,-7.547,-1.054,-0.571,-0.815,-0.098,54.769,1.000,19.158,914.129,4.662
19,1,21,-11.877,-8.341,-1.149,-0.593,-0.778,-0.207,53.260,1.000,20.158,910.187,3.942
19,1,22,-12.455,-9.099,-1.351,-0.838,-0.403,-0.368,32.932,1.000,21.158,908.096,2.091
19,1,23,-13.271,-9.491,-1.709,-0.888,0.026,-0.460,27.743,1.000,22.158,904.154,3.942
19,1,24,-14.135,-9.466,-2.157,-0.635,0.034,-0.771,50.873,1.000,23.158,898.834,5.320
19,1,25,-14.753,-9.433,-2.908,-0.607,0.135,-0.783,52.980,1.000,24.158,895.079,3.755
19,1,26,-15.344,-9.302,-3.670,-0.551,0.342,-0.761,57.019,1.000,25.158,892.188,2.892
19,1,27,-15.880,-8.969,-4.411,-0.714,0.336,-0.614,44.927,1.000,26.158,886.308,5.880
19,1,28,-16.575,-8.643,-5.008,-0.005,0.624,-0.781,90.223,1.000,27.158,883.111,3.197
19,1,29,-16.580,-8.036,-5.768,0.214,0.608,-0.764,102.885,1.000,28.158,877.138,5.974
19,1,30,-16.372,-7.444,-6.511,0.141,0.695,-0.705,98.634,1.000,29.158,874.189,2.949
19,1,31,-16.235,-6.769,-7.197,0.257,0.704,-0.662,105.412,1.000,30.158,872.184,2.005
19,1,32,-15.985,-6.084,-7.840,0.064,0.766,-0.640,94.215,1.000,31.158,868.689,3.496
19,1,33,-15.923,-5.340,-8.462,0.220,0.815,-0.536,103.261,1.000,32.158,867.109,1.580
19,1,34,-15.709,-4.548,-8.983,0.045,0.764,-0.643,93.145,1.000,33.158,862.819,4.289
19,1,35,-15.665,-3.805,-9.608,0.243,0.392,-0.888,104.503,1.000,34.158,858.972,3.848
19,1,36,-15.429,-3.424,-10.470,-0.032,-0.114,-0.993,88.418,1.000,35.158,856.238,2.734
19,1,37,-15.460,-3.535,-11.434,-0.001,-0.027,-1.000,90.249,1.000,36.158,850.950,5.288
19,1,38,-15.461,-3.561,-12.405,-0.047,0.215,-0.976,87.678,1.000,37.158,847.595,3.355
19,1,39,-15.507,-3.353,-13.352,-0.216,0.292,-0.932,77.967,1.000,38.158,841.828,5.767
19,1,40,-15.716,-3.069,-14.257,-0.237,0.307,-0.922,76.694,1.000,39.158,837.506,4.322
19,1,41,-15.946,-2.772,-15.151,-0.167,0.439,-0.883,80.854,1.000,40.158,830.993,6.513
19,1,42,-16.108,-2.345,-16.007,-0.581,0.382,-0.718,54.934,1.000,41.158,826.082,4.911
19,1,43,-16.672,-1.975,-16.704,-0.604,0.263,-0.753,53.291,1.000,42.158,823.322,2.760
19,1,44,-17.258,-1.720,-17.434,-0.657,0.294,-0.694,49.380,1.000,43.158,820.714,2.607
19,1,45,-17.895,-1.435,-18.106,-0.763,-0.152,-0.628,40.416,1.000,44.158,813.193,7.521
19,1,46,-18.634,-1.582,-18.715,-0.548,0.020,-0.836,57.059,1.000,45.158,809.876,3.317
19,1,47,-19.166,-1.562,-19.525,-0.435,-0.014,-0.900,64.505,1.000,46.158,806.036,3.840
19,1,48,-19.587,-1.576,-20.397,-0.588,-0.134,-0.798,54.186,1.000,47.158,800.746,5.291
19,1,49,-20.157,-1.705,-21.169,-0.569,-0.143,-0.810,55.510,1.000,48.158,795.624,5.121
19,1,50,-20.708,-1.844,-21.953,-0.385,-0.162,-0.909,67.598,1.000,49.158,788.777,6.848
19,1,51,-21.080,-2.000,-22.832,-0.414,-0.270,-0.869,65.682,1.000,50.158,785.872,2.905
19,1,52,-21.480,-2.261,-23.673,-0.302,-0.341,-0.890,72.563,1.000,51.158,777.392,8.480
19,1,53,-21.772,-2.591,-24.535,-0.258,-0.539,-0.802,75.063,1.000,52.158,770.985,6.407
19,1,54,-22.021,-3.112,-25.310,-0.161,-0.446,-0.880,80.784,1.000,53.158,765.461,5.524
19,1,55,-22.177,-3.543,-26.160,0.883,0.112,-0.456,152.376,1.000,54.158,760.390,5.071
19,1,56,-21.324,-3.435,-26.601,0.810,0.202,-0.551,144.513,1.000,55.158,757.997,2.392
19,1,57,-20.542,-3.240,-27.133,0.871,0.464,-0.160,151.118,1.000,56.158,753.327,4.671
19,1,58,-19.701,-2.792,-27.287,0.970,0.057,-0.234,166.433,1.000,57.158,752.229,1.098
19,1,59,-18.764,-2.736,-27.514,0.986,0.092,-0.137,170.976,1.000,58.158,747.485,4.744
19,1,60,-17.812,-2.647,-27.646,0.866,-0.107,0.488,149.652,1.000,59.158,745.654,1.831
19,1,61,-16.976,-2.750,-27.175,0.866,0.088,0.492,149.771,1.000,60.158,743.874,1.780
19,1,62,-16.141,-2.666,-26.700,0.649,-0.151,0.745,130.119,1.000,61.158,737.921,5.953
19,1,63,-15.514,-2.811,-25.981,0.447,-0.213,0.869,116.159,1.000,62.158,731.791,6.130
19,1,64,-15.083,-3.017,-25.144,0.555,-0.158,0.817,123.316,1.000,63.158,727.407,4.384
19,1,65,-14.549,-3.169,-24.357,0.368,-0.108,0.923,111.274,1.000,64.158,724.788,2.619
19,1,66,-14.516,-3.179,-24.275,0.438,-0.151,0.886,115.579,0.089,64.247,707.694,0.856
19,1,67,-14.095,-3.324,-23.422,0.708,0.137,0.693,134.885,1.000,65.247,705.526,2.169
19,1,68,-13.414,-3.192,-22.756,0.750,-0.004,0.661,138.305,1.000,66.247,702.940,2.586
19,1,69,-12.692,-3.196,-22.120,0.552,0.234,0.801,123.345,1.000,67.247,699.627,3.312
19,1,70,-12.161,-2.971,-21.350,0.552,0.262,0.792,123.360,1.000,68.247,695.565,4.063
19,1,71,-11.631,-2.719,-20.589,0.813,0.519,0.266,144.625,1.000,69.247,691.839,3.726
19,1,72,-10.850,-2.221,-20.334,0.812,0.525,0.254,144.606,1.000,70.247,686.502,5.337
19,1,73,-10.070,-1.716,-20.090,0.891,0.448,0.077,153.380,1.000,71.247,683.691,2.812
19,1,74,-9.214,-1.286,-20.016,0.860,0.361,-0.362,149.796,1.000,72.247,681.562,2.129
19,1,75,-8.389,-0.940,-20.363,0.884,0.432,-0.177,152.679,1.000,73.247,676.837,4.725
19,1,76,-7.541,-0.525,-20.533,0.869,0.455,-0.196,150.867,1.000,74.247,673.258,3.579
19,1,77,-6.707,-0.089,-20.721,0.841,0.489,-0.230,147.839,1.000,75.247,670.774,2.483
19,1,78,-5.900,0.380,-20.942,0.707,0.529,-0.469,135.535,1.000,76.247,666.016,4.758
19,1,79,-5.222,0.887,-21.392,0.881,0.134,-0.453,152.190,1.000,77.247,655.465,10.551
19,1,80,-4.378,1.016,-21.826,0.944,-0.044,-0.328,160.891,1.000,78.247,652.478,2.987
19,1,81,-3.475,0.974,-22.140,0.839,-0.191,-0.510,147.097,1.000,79.247,648.371,4.107
19,1,82,-2.672,0.791,-22.629,0.720,-0.382,-0.579,136.057,1.000,80.247,644.490,3.881
19,1,83,-1.983,0.426,-23.183,0.729,-0.320,-0.606,136.819,1.000,81.247,640.315,4.175
19,1,84,-1.287,0.120,-23.762,0.866,0.117,-0.486,150.401,1.000,82.247,629.409,10.906
19,1,85,-0.459,0.232,-24.226,0.837,-0.523,-0.163,146.450,1.000,83.247,623.448,5.961
19,1,86,0.340,-0.267,-24.382,0.862,-0.101,-0.497,149.707,1.000,84.247,620.699,2.748
19,1,87,1.162,-0.364,-24.857,0.527,0.187,-0.829,122.161,1.000,85.247,617.147,3.552
19,1,88,1.664,-0.186,-25.648,0.216,0.647,-0.732,102.982,1.000,86.247,611.220,5.928
19,1,89,1.870,0.431,-26.345,0.484,0.653,-0.582,119.516,1.000,87.247,609.131,2.088
19,1,90,2.332,1.054,-26.899,-0.229,-0.362,-0.904,76.858,1.000,88.247,606.582,2.549
19,1,91,2.113,0.709,-27.760,0.032,-0.170,-0.985,92.031,1.000,89.247,601.684,4.898
19,1,92,2.143,0.546,-28.698,0.564,-0.590,-0.577,124.232,1.000,90.247,598.869,2.816
19,1,93,2.519,0.153,-29.083,0.879,-0.467,-0.093,151.139,0.689,90.937,510.514,4.878
19,1,94,3.345,-0.286,-29.170,-0.064,-0.886,-0.459,86.065,1.000,91.937,501.602,8.912
19,1,95,3.285,-1.118,-29.600,0.150,-0.874,-0.462,98.374,1.000,92.937,497.303,4.300
19,1,96,3.426,-1.937,-30.033,-0.742,-0.573,-0.350,41.898,1.000,93.937,489.988,7.315
19,1,97,2.732,-2.473,-30.360,0.714,-0.220,0.665,135.107,1.000,94.937,484.838,5.150
19,1,98,3.400,-2.678,-29.738,0.459,-0.071,0.885,117.005,1.000,95.937,479.898,4.940
19,1,99,3.828,-2.745,-28.911,0.442,-0.214,0.871,115.852,1.000,96.937,474.944,4.954
19,1,100,4.241,-2.944,-28.099,0.154,-0.185,0.971,98.510,1.000,97.937,470.579,4.364
19,1,101,4.385,-3.117,-27.194,-0.547,-0.648,0.529,56.267,1.000,98.937,465.997,4.583
19,1,102,3.875,-3.720,-26.701,-0.228,-0.734,0.640,76.293,1.000,99.937,452.665,13.332
19,1,103,3.664,-4.401,-26.107,-0.582,-0.813,0.022,53.968,1.000,100.937,446.491,6.174
19,1,104,3.125,-5.155,-26.087,-0.499,-0.867,0.004,59.606,1.000,101.937,437.319,9.173
19,1,105,2.664,-5.956,-26.083,-0.348,-0.867,-0.357,69.300,1.000,102.937,433.550,3.769
19,1,106,2.342,-6.757,-26.412,-0.303,-0.942,0.143,71.868,1.000,103.937,422.922,10.628
19,1,107,2.063,-7.625,-26.281,0.132,-0.440,-0.888,97.653,1.000,104.937,420.595,2.327
19,1,108,2.184,-8.030,-27.098,0.152,-0.159,-0.976,98.958,1.000,105.937,417.432,3.163
19,1,109,2.324,-8.176,-27.995,-0.417,-0.213,-0.884,65.546,1.000,106.937,413.982,3.450
19,1,110,1.941,-8.372,-28.807,-0.904,-0.287,-0.316,25.174,1.000,107.937,411.140,2.842
19,1,111,1.111,-8.635,-29.097,-0.082,-0.997,0.000,84.851,1.000,108.937,405.965,5.175
19,1,112,1.036,-9.548,-29.096,-0.336,-0.940,0.060,69.881,1.000,109.937,396.966,8.999
19,1,113,0.729,-10.406,-29.042,-0.424,-0.889,0.173,64.382,1.000,110.937,390.160,6.805
19,1,114,0.343,-11.216,-28.884,-0.615,-0.778,-0.128,51.653,1.000,111.937,384.102,6.058
19,1,115,-0.216,-11.924,-29.000,-0.407,-0.884,0.232,65.482,1.000,112.937,376.066,8.036
19,1,116,-0.585,-12.725,-28.790,0.230,-0.971,-0.059,102.874,1.000,113.937,363.007,13.059
19,1,117,-0.377,-13.601,-28.843,0.245,-0.960,-0.133,103.769,1.000,114.937,355.121,7.886
19,1,118,-0.157,-14.464,-28.962,-0.524,-0.847,0.087,57.904,1.000,115.937,351.400,3.720
19,1,119,-0.627,-15.225,-28.884,-0.779,-0.608,-0.157,38.501,1.000,116.937,347.729,3.672
19,1,120,-1.325,-15.769,-29.024,-0.486,-0.827,-0.283,60.609,1.000,117.937,343.225,4.503
19,1,121,-1.759,-16.508,-29.277,0.008,-0.986,-0.168,90.059,1.000,118.937,339.501,3.724
19,1,122,-1.752,-17.388,-29.427,-0.146,-0.985,-0.089,81.170,1.000,119.937,334.423,5.078
19,1,123,-1.882,-18.265,-29.506,-0.124,-0.989,0.080,82.393,1.000,120.937,330.116,4.307
19,1,124,-1.992,-19.143,-29.435,-0.339,-0.939,-0.061,69.770,1.000,121.937,318.742,11.374
19,1,125,-2.290,-19.971,-29.489,-0.287,-0.761,0.582,72.769,1.000,122.937,315.125,3.617
19,1,126,-2.543,-20.641,-28.977,-0.450,-0.594,0.667,62.742,1.000,123.937,309.995,5.130
19,1,127,-2.938,-21.162,-28.391,-0.236,-0.634,0.737,75.809,1.000,124.937,304.383,5.612
19,1,128,-3.144,-21.716,-27.747,0.151,-0.683,0.715,98.133,1.000,125.937,298.462,5.921
19,1,129,-3.013,-22.311,-27.125,0.245,-0.449,0.859,103.683,1.000,126.937,289.147,9.315
19,1,130,-2.802,-22.699,-26.382,-0.280,0.267,0.922,73.575,1.000,127.937,272.676,16.471
19,1,131,-3.041,-22.472,-25.594,-0.266,-0.621,0.738,74.065,1.000,128.937,267.639,5.036
19,1,132,-3.267,-22.999,-24.968,-0.608,-0.187,0.772,52.158,1.000,129.937,258.816,8.824
19,1,133,-3.779,-23.157,-24.317,-0.812,-0.567,0.136,35.146,1.000,130.937,252.518,6.298
19,1,134,-4.459,-23.632,-24.204,-0.835,-0.550,-0.009,32.909,1.000,131.937,246.129,6.389
19,1,135,-5.154,-24.089,-24.211,-0.788,-0.586,-0.192,37.698,1.000,132.937,240.573,5.556
19,1,136,-5.804,-24.573,-24.369,-0.757,-0.204,-0.621,40.924,1.000,133.937,216.451,24.122
19,1,137,-6.407,-24.735,-24.864,-0.430,-0.576,-0.696,64.496,1.000,134.937,211.076,5.374
19,1,138,-6.746,-25.190,-25.413,-0.302,-0.725,0.619,71.889,1.000,135.937,200.248,10.828
19,1,139,-6.980,-25.751,-24.934,-0.315,-0.600,0.736,71.148,1.000,136.937,195.773,4.476
19,1,140,-7.221,-26.211,-24.370,0.586,-0.764,-0.271,125.507,1.000,137.937,192.414,3.358
19,1,141,-6.775,-26.793,-24.576,0.675,-0.729,0.113,131.916,1.000,138.937,144.058,48.357
19,1,142,-6.334,-27.270,-24.502,-0.003,-0.942,0.334,89.298,1.000,139.937,136.313,7.745
19,1,143,-6.336,-27.865,-24.291,0.383,-0.356,-0.852,112.608,1.000,140.937,128.915,7.398
19,1,144,-6.104,-28.080,-24.808,0.033,0.999,0.010,92.342,1.000,141.937,109.569,19.346
19,1,145,-6.086,-27.553,-24.802,0.390,0.515,0.763,112.943,1.000,142.937,97.220,12.348
19,1,146,-5.905,-27.313,-24.448,0.923,-0.284,-0.259,157.211,0.983,143.920,83.475,13.745
19,1,147,-5.571,-27.416,-24.542,0.624,0.662,-0.415,129.140,0.766,144.685,68.730,14.746
19,1,148,-5.406,-27.242,-24.651,0.823,-0.024,-0.568,145.646,0.557,145.243,62.679,6.050
19,1,149,-5.220,-27.247,-24.780,-0.368,-0.573,-0.733,68.346,0.479,145.722,55.740,6.939
19,1,150,-5.289,-27.354,-24.917,-0.263,0.964,0.046,75.195,0.396,146.118,50.413,5.327
19,1,151,-5.331,-27.201,-24.910,-0.221,0.679,-0.700,77.770,0.337,146.455,46.814,3.599
19,1,152,-5.362,-27.106,-25.008,0.245,-0.952,-0.184,103.802,0.299,146.754,42.957,3.857
19,1,153,-5.332,-27.222,-25.031,0.063,0.765,-0.641,94.153,0.261,147.015,39.804,3.154
19,1,154,-5.325,-27.139,-25.100,-0.546,0.834,-0.074,57.391,0.231,147.246,35.444,4.359
19,1,155,-5.374,-27.064,-25.107,0.266,-0.636,0.724,104.906,0.193,147.439,33.183,2.261
19,1,156,-5.352,-27.116,-25.048,0.511,0.605,0.611,120.848,0.174,147.613,30.668,2.516
19,1,157,-5.316,-27.073,-25.005,0.150,0.786,0.599,98.822,0.154,147.767,28.385,2.282
19,1,158,-5.306,-27.023,-24.967,0.876,-0.164,0.454,150.692,0.137,147.904,22.898,5.487
19,1,159,-5.267,-27.031,-24.947,0.818,0.300,0.491,144.871,0.100,148.004,20.539,2.359
19,1,160,-5.236,-27.019,-24.928,0.204,0.969,-0.143,102.251,0.086,148.090,17.053,3.486
19,1,161,-5.230,-26.991,-24.932,-0.701,-0.636,-0.324,45.241,0.067,148.157,14.802,2.251
19,1,162,-5.246,-27.006,-24.940,-0.698,-0.638,0.325,45.171,0.056,148.213,12.040,2.762
19,1,163,-5.258,-27.017,-24.934,-0.312,0.495,-0.811,72.339,0.044,148.256,8.670,3.371
19,1,164,-5.261,-27.012,-24.943,0.366,-0.922,0.128,110.944,0.031,148.288,8.090,0.580
19,1,165,-5.258,-27.021,-24.941,0.659,0.750,-0.062,131.684,0.030,148.318,6.482,1.608
19,1,166,-5.253,-27.015,-24.942,0.081,0.752,0.654,94.791,0.025,148.342,6.032,0.451
19,1,167,-5.253,-27.011,-24.938,-0.431,0.662,-0.613,65.004,0.023,148.366,3.175,2.856
19,1,168,-5.254,-27.009,-24.939,-0.518,0.505,-0.691,59.338,0.015,148.380,0.000,3.175
19,3,1,18.037,-9.777,-32.923,0.825,-0.528,-0.204,0.000,18.819,18.819,0.000,0.174
19,15,1,18.037,-9.777,-32.923,0.074,0.884,-0.461,94.624,0.000,0.000,0.000,0.032
19,14,1,18.037,-9.777,-32.923,-0.549,-0.064,0.834,111.161,0.000,0.000,0.000,0.046
19,13,1,18.037,-9.777,-32.923,-0.277,-0.895,0.349,162.917,0.000,0.000,0.000,0.012
19,12,1,18.037,-9.777,-32.923,-0.987,0.096,-0.127,19.215,0.000,0.000,0.000,0.044
19,11,1,18.037,-9.777,-32.923,0.543,0.569,0.618,46.885,0.000,0.000,0.000,0.048
19,10,1,18.037,-9.777,-32.923,-0.750,0.661,0.005,116.030,0.000,0.000,0.000,0.023
19,9,1,18.037,-9.777,-32.923,0.684,-0.721,-0.114,50.030,0.000,0.000,0.000,0.037
19,8,1,18.037,-9.777,-32.923,-0.111,0.730,-0.674,0.000,0.000,0.000,0.539,0.000
19,8,2,18.037,-9.777,-32.923,-0.111,0.730,-0.674,0.000,0.001,0.001,0.000,0.539
19,7,1,18.037,-9.777,-32.923,-0.550,-0.658,0.514,0.000,0.000,0.000,0.412,0.000
19,7,2,18.037,-9.777,-32.923,-0.550,-0.658,0.514,0.000,0.001,0.001,0.000,0.412
19,6,1,18.037,-9.777,-32.923,-0.994,0.075,0.082,0.000,0.000,0.000,3.733,0.002
19,6,2,18.034,-9.777,-32.923,0.997,0.075,-0.020,170.664,0.017,0.017,0.822,2.911
19,6,3,18.034,-9.777,-32.923,0.997,0.075,-0.020,170.664,0.002,0.019,0.000,0.822
19,5,1,10.543,-18.985,-19.873,-0.425,-0.522,0.740,0.000,17.642,17.642,0.000,0.271
19,31,1,10.543,-18.985,-19.873,-0.995,0.062,0.078,139.512,0.000,0.000,0.000,0.021
19,30,1,10.543,-18.985,-19.873,0.768,-0.281,0.575,19.950,0.000,0.000,0.000,0.044
19,29,1,10.543,-18.985,-19.873,0.655,-0.635,0.409,75.756,0.000,0.000,0.000,0.044
19,28,1,10.542,-18.985,-19.873,-0.300,-0.578,-0.759,71.926,0.000,0.000,0.000,0.021
19,27,1,10.543,-18.985,-19.873,0.534,0.777,0.334,135.734,0.000,0.000,0.000,0.044
19,26,1,10.543,-18.985,-19.873,-0.519,-0.789,0.328,0.000,0.000,0.000,0.183,0.000
19,26,2,10.542,-18.986,-19.873,-0.519,-0.789,0.328,0.000,0.001,0.001,0.000,0.183
19,25,1,10.542,-18.985,-19.873,-0.597,0.265,0.758,0.000,0.000,0.000,0.000,0.012
19,24,1,10.543,-18.985,-19.873,0.782,-0.552,-0.289,102.752,0.000,0.000,0.000,0.012
19,23,1,10.543,-18.985,-19.873,-0.782,-0.619,-0.078,0.000,0.000,0.000,0.401,0.000
19,23,2,10.542,-18.986,-19.873,-0.782,-0.619,-0.078,0.000,0.001,0.001,0.000,0.401
19,22,1,10.543,-18.985,-19.873,-0.847,-0.216,-0.486,130.493,0.000,0.000,0.000,0.023
19,21,1,10.543,-18.985,-19.873,0.525,-0.851,0.011,0.000,0.000,0.000,0.000,0.002
19,20,1,10.542,-18.985,-19.873,0.529,-0.846,0.068,139.985,0.000,0.000,0.000,0.101
19,19,1,10.542,-18.985,-19.873,-0.467,0.270,0.842,83.844,0.000,0.000,0.000,0.115
19,18,1,10.543,-18.985,-19.873,0.094,-0.420,0.903,0.000,0.000,0.000,4.014,0.003
19,18,2,10.543,-18.987,-19.870,0.876,0.380,0.299,78.926,0.017,0.018,3.120,0.894
19,18,3,10.545,-18.986,-19.869,-0.298,-0.130,-0.946,145.767,0.014,0.032,1.117,2.003
19,18,4,10.545,-18.986,-19.870,-0.298,-0.130,-0.946,145.767,0.004,0.036,0.000,1.117
19,17,2,10.543,-18.985,-19.873,0.379,-0.472,-0.796,41.968,0.000,0.000,0.000,0.105
19,16,2,10.563,-18.955,-19.841,-0.175,-0.728,0.663,95.344,0.107,0.108,20.682,3.353
19,16,3,10.556,-18.982,-19.815,-0.820,-0.144,0.555,93.494,0.087,0.194,19.982,0.700
19,16,4,10.526,-18.988,-19.795,-0.154,0.579,-0.801,103.045,0.083,0.277,18.782,1.200
19,16,5,10.521,-18.969,-19.822,0.815,0.108,-0.569,88.477,0.076,0.353,15.225,3.557
19,16,6,10.541,-18.966,-19.835,0.007,0.947,-0.320,67.106,0.058,0.411,13.519,1.706
19,16,7,10.541,-18.947,-19.842,0.134,-0.013,0.991,45.606,0.050,0.461,12.620,0.900
19,16,8,10.543,-18.947,-19.824,-0.004,-0.760,0.650,92.979,0.046,0.507,8.926,3.693
19,16,9,10.543,-18.955,-19.817,-0.689,0.658,-0.304,93.869,0.032,0.539,8.254,0.672
19,16,10,10.536,-18.949,-19.820,-0.183,0.964,0.194,48.644,0.030,0.569,6.370,1.885
19,16,11,10.535,-18.942,-19.818,0.829,0.498,0.254,34.781,0.024,0.594,4.254,2.115
